,text,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,retweeted,longitude,latitude
730,"You're 15, you can't handle a whole bottle of vodka, whiskey, gin, or tequila.",FALSE,NA,8/9/2013 2:34,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sedruol__,0,FALSE,NA,NA
731,@Ytina92 hahaha fine we start with Barcadi then but u working up to tequila u gotta feel the Spanish flow lol <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>,FALSE,Ytina92,8/9/2013 2:34,FALSE,3.65662E+17,3.65662E+17,353120998,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Harrbear657,0,FALSE,NA,NA
732,"when I take a shot of tequila it's game
over",FALSE,NA,8/9/2013 2:34,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheRealGregLynn,0,FALSE,NA,NA
733,When life gives you lemons .... you take a shot .... of Tequila <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>,FALSE,NA,8/9/2013 2:34,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",megustachiz,1,FALSE,NA,NA
734,Last night here and we have 20 beers half a bottle of tequila and a bottle of belvedere. Wish me luck,FALSE,NA,8/9/2013 2:34,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tk_arab,0,FALSE,NA,NA
735,Tequila Makes Her Clothes Fall Off just came on @holyyschmitz I thought of you<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #floattrip,FALSE,NA,8/9/2013 2:34,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aIexnwonderIand,0,FALSE,NA,NA
736,You and tequila make me crazy,FALSE,NA,8/9/2013 2:33,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",colbyturner17,1,FALSE,NA,NA
737,One more week until the drunkest weekend of my life... Pincher Fair and Rodeo.... Mentally preparing already #tequila,FALSE,NA,8/9/2013 2:33,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CM_CASSON,0,FALSE,NA,NA
738,@Aznbaby7 you don't understand... tequila is my choice and have it ready for when I come back,FALSE,Aznbaby7,8/9/2013 2:33,FALSE,3.65656E+17,3.65662E+17,386948120,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MKasate,0,FALSE,NA,NA
739,RT @J0hnnyBlaze: Tequila is Spanish for naked,FALSE,NA,8/9/2013 2:33,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no1catch,67,FALSE,NA,NA
740,"“@diegoalv95: “@gorda_henav: me - Weed Beer , Tequila , Ciroc &amp; Food &lt;3 

im good<ed><U+00A0><U+00BD><ed><U+00B2><U+0081><U+2764><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>”yuuupp that's me too”

Hi 5 <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",FALSE,diegoalv95,8/9/2013 2:33,FALSE,3.65661E+17,3.65662E+17,588506565,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gorda_henav,1,FALSE,NA,NA
741,@Tequila_Babyy lol when you staying?,FALSE,Tequila_Babyy,8/9/2013 2:33,FALSE,3.65662E+17,3.65662E+17,388490810,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dajebaby,0,FALSE,NA,NA
742,RT @ay_dee_bee: You and tequila make me crazy.,FALSE,NA,8/9/2013 2:33,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leggomeggo_,1,FALSE,NA,NA
743,"RT @Renn_C: ""If it weren't for tequila &amp; pretty senoritas, I'd have no reason to stayyyy""",FALSE,NA,8/9/2013 2:33,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MackCoreyMitch,1,FALSE,NA,NA
744,Tila tequila- fuck your man. If you know the lyrics I <U+2764> you. @rosekudrick @DannyJCampbell,FALSE,NA,8/9/2013 2:33,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MariaNuzzi,2,FALSE,NA,NA
745,"“@Renn_C: ""If it weren't for tequila &amp; pretty senoritas, I'd have no reason to stayyyy""”<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>",FALSE,Renn_C,8/9/2013 2:33,FALSE,3.65661E+17,3.65662E+17,583169314,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MackCoreyMitch,1,FALSE,NA,NA
746,RT @aw_LOTHARIO: “@RO_dini: @Ras_Othello @aw_LOTHARIO for real bro! Pre work out plus some tequila!” Lol Hel NA bro too jittery !,FALSE,NA,8/9/2013 2:33,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RO_dini,1,FALSE,NA,NA
747,"RT @PartySexDrugs: I didn't take my pants off, tequila did.",FALSE,NA,8/9/2013 2:33,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Amber_Niccole,136,FALSE,NA,NA
748,And naturally we get a free round of tequila....I love home. http://t.co/uE1AVlX72F,FALSE,NA,8/9/2013 2:33,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MiSSPRiS29,0,FALSE,NA,NA
749,"RT @ptvmike: Bout to hop on the tequila express in Guadalajara, Mexico! Wish me luck <ed><U+00A0><U+00BD><ed><U+00B8><U+009D> http://t.co/JvlAMATo0u",FALSE,NA,8/9/2013 2:33,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_darlin_,251,FALSE,NA,NA
750,"RT @PartySexDrugs: I didn't take my pants off, tequila did.",FALSE,NA,8/9/2013 2:33,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amandafaye1119,136,FALSE,NA,NA
751,I hate** tequila,FALSE,NA,8/9/2013 2:33,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Claritin_D_,0,FALSE,NA,NA
752,RT @AntiJokeTyrone: Why did the Mexican throw his wife off a cliff? Tequila.,FALSE,NA,8/9/2013 2:33,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nicoleedeniss,123,FALSE,NA,NA
753,@dajebaby lmfaoooo I miss you baby,FALSE,dajebaby,8/9/2013 2:33,FALSE,3.65661E+17,3.65662E+17,328226892,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tequila_Babyy,0,FALSE,NA,NA
754,RT @MichelleVitagrl: This tequila tastes like I'm going to hate everyone at work tomorrow.,FALSE,NA,8/9/2013 2:32,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",darkpassenger74,8,FALSE,NA,NA
755,you &amp; tequila is such a relaxing song,FALSE,NA,8/9/2013 2:32,FALSE,NA,3.65662E+17,NA,web,SAnnManfredini,0,FALSE,NA,NA
756,“@RO_dini: @Ras_Othello @aw_LOTHARIO for real bro! Pre work out plus some tequila!” Lol Hel NA bro too jittery !,FALSE,RO_dini,8/9/2013 2:32,FALSE,3.65662E+17,3.65662E+17,59061072,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aw_LOTHARIO,1,FALSE,NA,NA
757,"RT @PartySexDrugs: I didn't take my pants off, tequila did.",FALSE,NA,8/9/2013 2:32,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thestrugglessss,136,FALSE,NA,NA
758,RT @RO_dini: @Ras_Othello @aw_LOTHARIO for real bro! Pre work out plus some tequila!,FALSE,NA,8/9/2013 2:32,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ras_Othello,1,FALSE,NA,NA
759,RT @AntiJokeTyrone: Why did the Mexican throw his wife off a cliff? Tequila.,FALSE,NA,8/9/2013 2:32,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chelsytorpedo,123,FALSE,NA,NA
760,RT @TweetingForBros: Tequila makes everyone a ten.,FALSE,NA,8/9/2013 2:32,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",colinbrophy8,155,FALSE,NA,NA
761,"LOL. CALIFORNIA TRAVELS: Sign in a Mexican restaurant &gt; ""1 tequila, 2 tequila, 3 tequila, FLOOR!!""",FALSE,NA,8/9/2013 2:32,FALSE,NA,3.65662E+17,NA,web,barrylancet,0,FALSE,NA,NA
762,Hell yeah!! been looking for this since Turn Up Tuesday [J.Rabbit - Tequila]  http://t.co/rcEfVwBZRv on #SoundCloud,FALSE,NA,8/9/2013 2:32,FALSE,NA,3.65662E+17,NA,"<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>",thenamesjessee,0,FALSE,NA,NA
763,@CrazyBird2014 Imagine if you would of had tequila! What language would you speak then?,FALSE,CrazyBird2014,8/9/2013 2:32,FALSE,3.65659E+17,3.65662E+17,1615603280,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dsanchez4884,0,FALSE,NA,NA
764,@Ras_Othello @aw_LOTHARIO for real bro! Pre work out plus some tequila!,FALSE,Ras_Othello,8/9/2013 2:32,FALSE,3.65661E+17,3.65662E+17,1471143522,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RO_dini,1,FALSE,NA,NA
765,@redbottomswag Lol I bet tequila will do it to you,FALSE,redbottomswag,8/9/2013 2:32,FALSE,3.65662E+17,3.65662E+17,119170335,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HelloKittyKita,0,FALSE,NA,NA
766,Tequila. Smh I thought my liver dissolved after messing with tequila,FALSE,NA,8/9/2013 2:32,FALSE,NA,3.65662E+17,NA,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>",trillestnerd,0,FALSE,NA,NA
767,“@Kel_Spriggs: “@_DannyTosh_: Oh hey there Tequila! Catch ya later dignity.”sounds familiar... @hiicourtt @Allyyy__ @twitterlessshannon” <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B9><U+0088><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>,FALSE,Kel_Spriggs,8/9/2013 2:32,FALSE,3.65659E+17,3.65662E+17,427806339,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hiicourtt,0,FALSE,NA,NA
768,Beerpong and tequila shots with the grandparents <U+270C>turn up,FALSE,NA,8/9/2013 2:32,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CarolineJ_13,0,FALSE,NA,NA
769,I want tequila wings soooo freaking bad,FALSE,NA,8/9/2013 2:32,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kike_Kikz,0,FALSE,NA,NA
770,Poured myself some tequila cuz that's what dropouts do #margaritathursday http://t.co/XK3kpWRXu6,FALSE,NA,8/9/2013 2:32,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chamomillle,0,FALSE,NA,NA
771,I want a day to myself. Or a bottle of tequila sounds pretty good also.,FALSE,NA,8/9/2013 2:31,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nenaaa_94,1,FALSE,NA,NA
772,“@eatboston: A friend is wondering about good tequila options in Cambridge and I don't have an answer. What do you think?” &gt; Papagayos!!,FALSE,eatboston,8/9/2013 2:31,FALSE,3.65632E+17,3.65662E+17,35753126,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KaitlynAKelley1,0,FALSE,NA,NA
773,"RT @mexican_probs: All about big families, crazy cousins, hard workers, church, crazy parties, and tequila #MexicanProblems",FALSE,NA,8/9/2013 2:31,FALSE,NA,3.65662E+17,NA,web,Lil_Vivvv,33,FALSE,NA,NA
774,RT @J0hnnyBlaze: Tequila is Spanish for naked,FALSE,NA,8/9/2013 2:31,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",karavoytko,67,FALSE,NA,NA
775,Shout out to my parents for stealing my tequila and margarita mix. I think I'll drink a $60 bottle of your wine instead. #jokesonyou,FALSE,NA,8/9/2013 2:31,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tina_bode,0,FALSE,NA,NA
776,LMFAOOOOOOOOOOOOOOOOOOO,FALSE,NA,8/9/2013 2:31,FALSE,NA,3.65662E+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",tequila_lipz,0,FALSE,NA,NA
777,RT @AntiJokeTyrone: Why did the Mexican throw his wife off a cliff? Tequila.,FALSE,NA,8/9/2013 2:31,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RyanZitter,123,FALSE,NA,NA
778,"My brother had too much Tequila to drink last night.  OK--it wasn't my brother, it was me.",FALSE,NA,8/9/2013 2:31,FALSE,NA,3.65662E+17,NA,web,boonemfzob,0,FALSE,NA,NA
779,Tequila is not alcohol. It is demon semen. @lewthomx3,FALSE,NA,8/9/2013 2:31,FALSE,NA,3.65662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",serabrown,0,FALSE,NA,NA
780,Tequila makes her clothes fall off <U+266A>,FALSE,NA,8/9/2013 2:31,FALSE,NA,3.65661E+17,NA,web,NicolasMarotta1,0,FALSE,NA,NA
781,Night-flight. By The Revenge http://t.co/GNbGmzX5Z3 on #SoundCloud,FALSE,NA,8/9/2013 2:31,FALSE,NA,3.65661E+17,NA,"<a href=""http://soundcloud.com"" rel=""nofollow"">SoundCloud</a>",LauraSamper,0,FALSE,NA,NA
782,RT @TheRealKingHova: Last day at my Ontario office and my co-workers got me a going away gift. #tequila they know me too well http://t.co/I…,FALSE,NA,8/9/2013 2:30,FALSE,NA,3.65661E+17,NA,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",tekkytoms,1,FALSE,NA,NA
783,"Oh my fucking god, YES.
A SHOT AT LOVE WITH TILA TEQUILA EPISODES ARE ON MTV
GUESS WHAT NATALIE'S DOING FOR THE NEXT YEAR OF HER LIFE",FALSE,NA,8/9/2013 2:30,FALSE,NA,3.65661E+17,NA,web,Nuhtalley,1,FALSE,NA,NA
784,I haven't had El Tequila in months and I'm like going into depression about it #fave #addict,FALSE,NA,8/9/2013 2:30,FALSE,NA,3.65661E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",LizKlean,0,FALSE,NA,NA
785,@alyssalinkin that sounds yummmmy. Tequila &amp;vodka tho?! Danggg lol,FALSE,alyssalinkin,8/9/2013 2:30,FALSE,3.6566E+17,3.65661E+17,190164692,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chynnavagina,0,FALSE,NA,NA
786,"RT @devinbeckett24: When I die, don't put flowers on my grave. 2 times a year, you better put a shot of tequila by it, and take a shot with…",FALSE,NA,8/9/2013 2:30,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sincerely_liv,3,FALSE,NA,NA
787,I thought jungle juice fucked me up. Till the bartender gave this blue concoction of Bombay vodka tequila a and rum. Wtf is this madness,FALSE,NA,8/9/2013 2:30,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Austinlingen,0,FALSE,NA,NA
788,@Ytina92 haha I can see it already 4 beers warm up and some tequila shots for the heavy weights <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>,FALSE,Ytina92,8/9/2013 2:30,FALSE,3.65661E+17,3.65661E+17,353120998,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Harrbear657,0,FALSE,NA,NA
789,You and tequila make me crazy,FALSE,NA,8/9/2013 2:30,FALSE,NA,3.65661E+17,NA,web,livkriener,0,FALSE,NA,NA
790,I need a shot of tequila... Or 10.,FALSE,NA,8/9/2013 2:30,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kikaaax_,0,FALSE,NA,NA
791,"RT @devinbeckett24: When I die, don't put flowers on my grave. 2 times a year, you better put a shot of tequila by it, and take a shot with…",FALSE,NA,8/9/2013 2:30,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pppapatrick,3,FALSE,NA,NA
792,"“@gorda_henav: me - Weed Beer , Tequila , Ciroc &amp; Food &lt;3 

im good<ed><U+00A0><U+00BD><ed><U+00B2><U+0081><U+2764><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>”yuuupp that's me too",FALSE,gorda_henav,8/9/2013 2:30,FALSE,3.65612E+17,3.65661E+17,1101933020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",diegoalv95,0,FALSE,NA,NA
793,tequila shots already? i think it's to damn early lol,FALSE,NA,8/9/2013 2:30,FALSE,NA,3.65661E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",itsnicolebyotch,0,FALSE,NA,NA
794,love vs. tequila #duh http://t.co/oImyUPbuGn,FALSE,NA,8/9/2013 2:30,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",adubbzz,0,FALSE,NA,NA
795,@DMathews06 I'm almost out of tequila though #PopPop?,FALSE,DMathews06,8/9/2013 2:29,FALSE,3.65658E+17,3.65661E+17,36234684,web,ScottSCroker,0,FALSE,NA,NA
796,@stevekrohn @michelledh @Nell_Player I'll listen to anything after 10 shots of tequila and loud please. Lol,FALSE,stevekrohn,8/9/2013 2:29,FALSE,3.65572E+17,3.65661E+17,541940527,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",greensboro_nc,0,FALSE,NA,NA
797,@FWSJ1 Am not......I like tequila...not wine!,FALSE,FWSJ1,8/9/2013 2:29,FALSE,3.65661E+17,3.65661E+17,607936702,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ImAFucknLady,0,FALSE,NA,NA
798,@_carlBobb since when do you like tequila faggot?!,FALSE,_carlBobb,8/9/2013 2:29,FALSE,3.65658E+17,3.65661E+17,848420334,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emstinema,0,FALSE,NA,NA
799,RT @AntiJokeTyrone: Why did the Mexican throw his wife off a cliff? Tequila.,FALSE,NA,8/9/2013 2:29,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kathryngarcia17,123,FALSE,NA,NA
800,"@JelssonFlores where the water is clear, you will drink tequila and will spend lempiras. Jajaja",FALSE,JelssonFlores,8/9/2013 2:29,FALSE,3.65661E+17,3.65661E+17,165832009,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ddpomi,0,FALSE,NA,NA
801,Tequila and flowers waiting for me. He knows me too well #bestboyfriend <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> http://t.co/FNEgODFGtW,FALSE,NA,8/9/2013 2:29,FALSE,NA,3.65661E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",tiiiners,0,FALSE,NA,NA
802,RT @J0hnnyBlaze: Tequila is Spanish for naked,FALSE,NA,8/9/2013 2:29,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ToughLoverxo,67,FALSE,NA,NA
803,Ever since Mexico I haven't drank anything else but Tequila <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>,FALSE,NA,8/9/2013 2:29,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alishacamara,0,FALSE,NA,NA
804,"Tequila, Mexican ballet and screaming Mexican grandmas everywhere. Props to the 4 white people here.",FALSE,NA,8/9/2013 2:29,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",daniroulette,0,FALSE,NA,NA
805,RT @SarahSegura7: You and tequila make me crazy,FALSE,NA,8/9/2013 2:29,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mariaaa_Jimenez,1,FALSE,NA,NA
806,Tequila is my best friend tonight. As in the best friends that gets you too fucked up and let's you make an ass of yourself. #okaiiiiletsgo,FALSE,NA,8/9/2013 2:29,FALSE,NA,3.65661E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",REALmikeeaton,0,FALSE,NA,NA
807,“@daKidE12: @ayden0217 @BellaxLuna that tequila isn't that serious! Sorry ladies I'm a henny boy <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>” WACKKKK,FALSE,daKidE12,8/9/2013 2:28,FALSE,3.65661E+17,3.65661E+17,253206935,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_xnattt,0,FALSE,NA,NA
808,@mickeystott tequila is like my second water #noaffect,FALSE,mickeystott,8/9/2013 2:28,FALSE,3.65352E+17,3.65661E+17,174941722,web,HOTKOSSBUNS,0,FALSE,NA,NA
809,Dude you're 12 wtf are you singing about tequila and Vegas girls for? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,FALSE,NA,8/9/2013 2:28,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shelbhalliwill,0,FALSE,NA,NA
810,"""If it weren't for tequila &amp; pretty senoritas, I'd have no reason to stayyyy""",FALSE,NA,8/9/2013 2:28,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Renn_C,1,FALSE,NA,NA
811,@OrangeSlushie I can pay you in pizza and tequila :) #partytime,FALSE,OrangeSlushie,8/9/2013 2:28,FALSE,3.65661E+17,3.65661E+17,24380124,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChefGeib,0,FALSE,NA,NA
812,"Sickest Night! Free Tequila's.. Always What we need ;) @Mikib_xo @Tan_KSmith and Our Italian Lady, Irene! Sickest Night..",FALSE,NA,8/9/2013 2:28,FALSE,NA,3.65661E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jays_xx,0,FALSE,NA,NA
813,"""I like patron better than I like tequila"" -Trace Padgett",FALSE,NA,8/9/2013 2:28,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",M_Hughes75,0,FALSE,NA,NA
814,If you don't respect tequila we can't date,FALSE,NA,8/9/2013 2:28,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ayden0217,0,FALSE,NA,NA
815,"This new update is weird, what's the difference between ""All Tweet"" and ""Highlights""?",FALSE,NA,8/9/2013 2:28,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tiya_tequila,0,FALSE,NA,NA
816,"RT @TurnerMorgann: Just ain't enough good burn in tequila, she needs somethin with a little more edge &amp; a little more pain. She's my little…",FALSE,NA,8/9/2013 2:28,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OliviaC25,1,FALSE,NA,NA
817,@ayden0217 @BellaxLuna that tequila isn't that serious! Sorry ladies I'm a henny boy <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>,FALSE,ayden0217,8/9/2013 2:28,FALSE,3.6566E+17,3.65661E+17,724414406,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",daKidE12,0,FALSE,NA,NA
818,RT @CassMWilkins: You and tequila make me crazy.,FALSE,NA,8/9/2013 2:28,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",montaanajackson,2,FALSE,NA,NA
819,again RT @JAEitler: hey look its Tequila o'clock <ed><U+00A0><U+00BD><ed><U+00B5><U+0097>,FALSE,NA,8/9/2013 2:28,FALSE,NA,3.65661E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",JAEitler,0,FALSE,NA,NA
820,happy birthday karen...a por el tequila!! @karencordoba https://t.co/gbPScP5jUD,FALSE,NA,8/9/2013 2:28,FALSE,NA,3.65661E+17,NA,"<a href=""https://vine.co"" rel=""nofollow"">Vine for Android</a>",gama_li,0,FALSE,NA,NA
821,"@tammycockerham alright fine, I'll shoot tequila, you can drink your tanquery. I'm gonna make my friends from work come to OEJ next week <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,tammycockerham,8/9/2013 2:28,FALSE,3.6566E+17,3.65661E+17,35155806,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",mandabaker7,0,FALSE,NA,NA
822,RT @J0hnnyBlaze: Tequila is Spanish for naked,FALSE,NA,8/9/2013 2:28,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pili_dom,67,FALSE,NA,NA
823,You and tequila make me crazy.,FALSE,NA,8/9/2013 2:27,FALSE,NA,3.65661E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CassMWilkins,2,FALSE,NA,NA
